,rank,finalWorth,age,selfMade,is_male,birthDate,birthYear,birthMonth,birthDay,cpi_country,cpi_change_country,gdp_country,gross_tertiary_education_enrollment,gross_primary_education_enrollment_country,life_expectancy_country,tax_revenue_country_country,total_tax_rate_country,population_country,latitude_country,longitude_country
2199,2133,1300,45.0,True,True,233848800.0,1977.0,5.0,31.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2200,2133,1300,58.0,True,True,-157802400.0,1965.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2201,2133,1300,66.0,False,True,-429012000.0,1956.0,5.0,29.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2202,2133,1300,61.0,True,True,-265111200.0,1961.0,8.0,8.0,288.57,9.2,303175127598,35.2,106.3,71.8,12.5,44.4,100388073.0,26.820553,30.802498
2204,2133,1300,81.0,True,True,-895658400.0,1941.0,8.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2205,2133,1300,57.0,True,True,-126266400.0,1966.0,1.0,1.0,110.05,1.1,2715518274227,65.6,102.5,82.5,24.2,60.7,67059887.0,46.227638,2.213749
2206,2133,1300,63.0,True,True,-336218400.0,1959.0,5.0,8.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2208,2133,1300,58.0,True,True,-171021600.0,1964.0,8.0,1.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
2209,2133,1300,60.0,True,True,-214308000.0,1963.0,3.0,19.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2210,2133,1300,67.0,True,True,-458560800.0,1955.0,6.0,22.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2211,2133,1300,59.0,True,True,-200743200.0,1963.0,8.0,23.0,163.52,2.8,261921244843,28.5,110.6,75.3,19.1,37.6,96462106.0,14.058324,108.277199
2212,2133,1300,80.0,True,True,-859888800.0,1942.0,10.0,3.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
2213,2133,1300,55.0,True,True,-55159200.0,1968.0,4.0,3.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2215,2133,1300,87.0,True,True,-1084788000.0,1935.0,8.0,18.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2216,2133,1300,38.0,True,False,473349600.0,1985.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2217,2133,1300,67.0,True,True,-451130400.0,1955.0,9.0,16.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2218,2133,1300,72.0,True,True,-615549600.0,1950.0,7.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2219,2133,1300,65.0,True,True,-371124000.0,1958.0,3.0,30.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2220,2133,1300,55.0,False,True,-80992800.0,1967.0,6.0,9.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2221,2133,1300,75.0,False,True,-710762400.0,1947.0,6.0,25.0,110.96,0.7,1394116310769,88.9,102.7,83.3,14.2,47.0,47076781.0,40.463667,-3.74922
2222,2133,1300,49.0,True,True,105717600.0,1973.0,5.0,9.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2223,2133,1300,60.0,True,True,-238068000.0,1962.0,6.0,17.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2224,2133,1300,77.0,False,False,-770205600.0,1945.0,8.0,6.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
2225,2133,1300,77.0,False,True,-760615200.0,1945.0,11.0,25.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
2226,2133,1300,81.0,True,True,-882352800.0,1942.0,1.0,16.0,105.48,0.5,5081769542380,63.2,98.8,84.2,11.9,46.7,126226568.0,36.204824,138.252924
2227,2133,1300,66.0,True,True,-408362400.0,1957.0,1.0,23.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2229,2133,1300,70.0,True,True,-536493600.0,1953.0,1.0,1.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2230,2133,1300,70.0,True,True,-540813600.0,1952.0,11.0,12.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2232,2133,1300,50.0,True,True,74613600.0,1972.0,5.0,14.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
2233,2133,1300,56.0,True,True,-104320800.0,1966.0,9.0,12.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2234,2133,1300,54.0,False,True,-34077600.0,1968.0,12.0,3.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2235,2133,1300,59.0,False,False,-182080800.0,1964.0,3.0,26.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2236,2133,1300,63.0,False,False,-329220000.0,1959.0,7.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2237,2133,1300,64.0,True,True,-356954400.0,1958.0,9.0,10.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2238,2133,1300,69.0,True,True,-504698400.0,1954.0,1.0,4.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2239,2133,1300,66.0,True,True,-429184800.0,1956.0,5.0,27.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2240,2133,1300,44.0,False,True,265212000.0,1978.0,5.0,29.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2241,2133,1300,77.0,True,True,-756468000.0,1946.0,1.0,12.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
2242,2133,1300,89.0,True,True,-1129111200.0,1934.0,3.0,23.0,113.27,0.7,543649976166,49.3,99.8,76.9,14.9,29.5,69625582.0,15.870032,100.992541
2243,2133,1300,63.0,True,True,-315655200.0,1960.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2244,2133,1300,54.0,True,True,-34250400.0,1968.0,12.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2245,2133,1300,55.0,True,True,-84276000.0,1967.0,5.0,2.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2246,2133,1300,47.0,True,True,189266400.0,1976.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2248,2133,1300,50.0,True,False,89388000.0,1972.0,11.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2249,2133,1300,74.0,True,True,-684151200.0,1948.0,4.0,28.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2250,2133,1300,57.0,True,True,-126266400.0,1966.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2251,2133,1300,60.0,True,True,-220960800.0,1963.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2252,2133,1300,53.0,True,False,-14378400.0,1969.0,7.0,19.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2253,2133,1300,54.0,True,True,-23796000.0,1969.0,4.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2254,2133,1300,52.0,True,True,31500000.0,1971.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2256,2133,1300,49.0,True,True,126712800.0,1974.0,1.0,7.0,281.66,7.9,153781069118,82.7,99.0,71.6,20.1,45.2,44385155.0,48.379433,31.16558
2258,2259,1200,52.0,True,True,21564000.0,1970.0,9.0,8.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2259,2259,1200,63.0,False,True,-323604000.0,1959.0,10.0,1.0,115.38,-0.7,183466208791,17.9,103.8,80.1,14.7,11.3,2832067.0,25.354826,51.183884
2260,2259,1200,70.0,True,True,-536493600.0,1953.0,1.0,1.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2261,2259,1200,60.0,False,True,-226144800.0,1962.0,11.0,2.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
2262,2259,1200,50.0,True,True,87487200.0,1972.0,10.0,10.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2263,2259,1200,41.0,True,True,356706000.0,1981.0,4.0,22.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2264,2259,1200,66.0,True,True,-423914400.0,1956.0,7.0,27.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
2265,2259,1200,55.0,False,False,-81511200.0,1967.0,6.0,3.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
2266,2259,1200,57.0,False,False,-134647200.0,1965.0,9.0,26.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
2267,2259,1200,62.0,False,False,-296992800.0,1960.0,8.0,4.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
2268,2259,1200,59.0,True,True,-189424800.0,1964.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2269,2259,1200,86.0,True,True,-1041415200.0,1937.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2270,2259,1200,46.0,False,True,220888800.0,1977.0,1.0,1.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2271,2259,1200,36.0,False,False,536421600.0,1987.0,1.0,1.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2272,2259,1200,39.0,False,False,441727200.0,1984.0,1.0,1.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2273,2259,1200,78.0,True,True,-781351200.0,1945.0,3.0,30.0,121.46,0.7,364701517788,45.1,105.3,76.0,12.0,38.7,32447385.0,4.210484,101.975766
2274,2259,1200,63.0,True,True,-335268000.0,1959.0,5.0,19.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2275,2259,1200,54.0,True,True,-34250400.0,1968.0,12.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2276,2259,1200,54.0,False,True,-40557600.0,1968.0,9.0,19.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
2277,2259,1200,82.0,True,True,-935229600.0,1940.0,5.0,14.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2278,2259,1200,69.0,False,True,-505130400.0,1953.0,12.0,30.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
2279,2259,1200,71.0,True,True,-577188000.0,1951.0,9.0,18.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2280,2259,1200,71.0,True,True,-570189600.0,1951.0,12.0,8.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2281,2259,1200,52.0,False,True,26229600.0,1970.0,11.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2282,2259,1200,85.0,True,True,-1003485600.0,1938.0,3.0,16.0,234.44,15.2,754411708203,23.9,93.2,77.4,17.9,42.3,83429615.0,38.963745,35.243322
2283,2259,1200,60.0,False,True,-219751200.0,1963.0,1.0,15.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2284,2259,1200,84.0,True,True,-978343200.0,1939.0,1.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2285,2259,1200,65.0,False,True,-381492000.0,1957.0,11.0,30.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2286,2259,1200,70.0,False,True,-553600800.0,1952.0,6.0,17.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2287,2259,1200,56.0,True,True,-94730400.0,1967.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2288,2259,1200,66.0,False,True,-414496800.0,1956.0,11.0,13.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2289,2259,1200,51.0,True,True,44028000.0,1971.0,5.0,26.0,121.64,3.3,160967157504,48.5,100.8,75.8,23.0,37.9,9769949.0,47.162494,19.503304
2290,2259,1200,30.0,True,True,707576400.0,1992.0,6.0,4.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2291,2259,1200,65.0,True,True,-391514400.0,1957.0,8.0,6.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2292,2259,1200,49.0,False,True,125416800.0,1973.0,12.0,23.0,108.15,0.8,395098666122,63.4,104.9,82.8,23.1,25.3,9053300.0,31.046051,34.851612
2293,2259,1200,56.0,True,True,-106740000.0,1966.0,8.0,15.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2294,2259,1200,63.0,True,True,-323431200.0,1959.0,10.0,3.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2295,2259,1200,72.0,True,False,-615204000.0,1950.0,7.0,5.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2296,2259,1200,67.0,True,True,-458128800.0,1955.0,6.0,27.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
2297,2259,1200,42.0,False,True,346860000.0,1980.0,12.0,29.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2298,2259,1200,75.0,True,True,-704887200.0,1947.0,9.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2299,2259,1200,73.0,True,True,-636458400.0,1949.0,11.0,1.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
2300,2259,1200,43.0,True,True,316274400.0,1980.0,1.0,10.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2302,2259,1200,58.0,True,True,-157802400.0,1965.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2303,2259,1200,68.0,True,True,-474026400.0,1954.0,12.0,25.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
2304,2259,1200,76.0,True,True,-746877600.0,1946.0,5.0,3.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2306,2259,1200,55.0,True,True,-73994400.0,1967.0,8.0,29.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2307,2259,1200,42.0,True,False,340898400.0,1980.0,10.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2308,2259,1200,57.0,True,True,-133178400.0,1965.0,10.0,13.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2309,2259,1200,56.0,True,True,-94730400.0,1967.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2310,2259,1200,55.0,True,True,-82893600.0,1967.0,5.0,18.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2313,2259,1200,86.0,False,True,-1042106400.0,1936.0,12.0,24.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2314,2259,1200,63.0,True,True,-315655200.0,1960.0,1.0,1.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
2315,2259,1200,45.0,True,True,255103200.0,1978.0,2.0,1.0,115.16,0.4,2029000000000,94.3,98.1,82.6,15.6,33.2,51709098.0,35.907757,127.766922
2316,2259,1200,53.0,True,True,4456800.0,1970.0,2.0,22.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2317,2259,1200,59.0,True,True,-186055200.0,1964.0,2.0,9.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2318,2259,1200,43.0,True,True,310226400.0,1979.0,11.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2319,2259,1200,59.0,True,True,-187524000.0,1964.0,1.0,23.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2320,2259,1200,59.0,True,True,-199965600.0,1963.0,9.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2322,2259,1200,68.0,True,True,-476704800.0,1954.0,11.0,24.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2323,2259,1200,63.0,False,True,-316605600.0,1959.0,12.0,21.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2324,2259,1200,73.0,False,True,-640087200.0,1949.0,9.0,20.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2325,2259,1200,71.0,False,False,-576064800.0,1951.0,10.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2326,2259,1200,68.0,False,True,-492516000.0,1954.0,5.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2327,2259,1200,99.0,False,True,-1458982800.0,1923.0,10.0,9.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2328,2259,1200,60.0,True,True,-233143200.0,1962.0,8.0,13.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2329,2259,1200,60.0,False,True,-215949600.0,1963.0,2.0,28.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2330,2259,1200,57.0,True,True,-121514400.0,1966.0,2.0,25.0,121.64,3.3,160967157504,48.5,100.8,75.8,23.0,37.9,9769949.0,47.162494,19.503304
2331,2259,1200,66.0,True,True,-424692000.0,1956.0,7.0,18.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2332,2259,1200,85.0,True,True,-1021716000.0,1937.0,8.0,17.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2334,2259,1200,68.0,False,False,-469533600.0,1955.0,2.0,15.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2335,2259,1200,50.0,True,True,91461600.0,1972.0,11.0,25.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2337,2259,1200,56.0,False,True,-94730400.0,1967.0,1.0,1.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2338,2259,1200,48.0,True,True,136648800.0,1974.0,5.0,2.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2339,2259,1200,58.0,True,True,-157802400.0,1965.0,1.0,1.0,180.75,4.5,1699876578871,81.9,102.6,72.7,11.4,46.2,144373535.0,61.52401,105.318756
2340,2259,1200,82.0,True,True,-929613600.0,1940.0,7.0,18.0,167.4,3.7,1839758040766,51.3,115.4,75.7,14.2,65.1,212559417.0,-14.235004,-51.92528
2341,2259,1200,43.0,True,True,297007200.0,1979.0,6.0,1.0,110.51,1.8,530832908738,67.0,126.6,82.5,27.9,49.1,10285453.0,60.128161,18.643501
2342,2259,1200,57.0,True,True,-122551200.0,1966.0,2.0,13.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2343,2259,1200,82.0,False,True,-914234400.0,1941.0,1.0,12.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
2344,2259,1200,90.0,True,True,-1160733600.0,1933.0,3.0,22.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2345,2259,1200,57.0,True,False,-126266400.0,1966.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2346,2259,1200,76.0,True,True,-735213600.0,1946.0,9.0,15.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2347,2259,1200,59.0,True,True,-206100000.0,1963.0,6.0,22.0,99.55,0.4,703082435360,59.6,105.2,83.6,10.1,28.8,8574832.0,46.818188,8.227512
2349,2259,1200,59.0,True,True,-197978400.0,1963.0,9.0,24.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2350,2259,1200,52.0,False,True,36338400.0,1971.0,2.0,26.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2351,2259,1200,62.0,True,True,-281354400.0,1961.0,2.0,1.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2353,2259,1200,78.0,False,True,-805284000.0,1944.0,6.0,26.0,114.52,-1.9,421142267938,36.8,108.4,77.8,0.1,15.9,9770529.0,23.424076,53.847818
2354,2259,1200,81.0,True,True,-886932000.0,1941.0,11.0,24.0,116.76,1.9,1736425629520,68.9,100.9,81.9,12.8,24.5,36991981.0,56.130366,-106.346771
2355,2259,1200,80.0,True,True,-852112800.0,1943.0,1.0,1.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2356,2259,1200,52.0,True,True,31500000.0,1971.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2357,2259,1200,43.0,True,True,302277600.0,1979.0,8.0,1.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2358,2259,1200,43.0,False,True,309535200.0,1979.0,10.0,24.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2359,2259,1200,40.0,False,True,407599200.0,1982.0,12.0,2.0,112.85,1.4,3845630030824,70.2,104.0,80.9,11.5,48.8,83132799.0,51.165691,10.451526
2360,2259,1200,73.0,False,True,-645703200.0,1949.0,7.0,17.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
2361,2259,1200,49.0,True,True,114530400.0,1973.0,8.0,19.0,180.44,7.7,2611000000000,28.1,113.0,69.4,11.2,49.7,1366417754.0,20.593684,78.96288
2362,2259,1200,52.0,True,True,33573600.0,1971.0,1.0,25.0,119.62,1.7,2827113184696,60.0,101.2,81.3,25.5,30.6,66834405.0,55.378051,-3.435973
2363,2259,1200,51.0,False,True,54396000.0,1971.0,9.0,23.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
2364,2259,1200,51.0,False,False,63036000.0,1972.0,1.0,1.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
2365,2259,1200,82.0,True,True,-917344800.0,1940.0,12.0,7.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2366,2259,1200,58.0,True,True,-154173600.0,1965.0,2.0,12.0,117.24,7.5,21427700000000,88.2,101.8,78.5,9.6,36.6,328239523.0,37.09024,-95.712891
2367,2259,1200,77.0,True,True,-753876000.0,1946.0,2.0,11.0,151.18,3.0,1119190780753,36.3,106.4,71.5,10.2,30.1,270203917.0,-0.789275,113.921327
2368,2259,1200,61.0,True,True,-263037600.0,1961.0,9.0,1.0,117.11,1.4,529606710418,79.7,103.9,81.6,24.0,55.4,11484055.0,50.503887,4.469936
2369,2259,1200,70.0,True,True,-536148000.0,1953.0,1.0,5.0,129.61,2.5,376795508680,35.5,107.5,71.1,14.0,43.1,108116615.0,12.879721,121.774017
2370,2259,1200,59.0,True,True,-200570400.0,1963.0,8.0,25.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
2371,2259,1200,78.0,True,True,-803037600.0,1944.0,7.0,22.0,119.8,1.6,1392680589329,113.1,100.3,82.7,23.0,47.4,25766605.0,-25.274398,133.775136
2372,2259,1200,75.0,False,False,-707911200.0,1947.0,7.0,28.0,110.62,0.6,2001244392042,61.9,101.9,82.9,24.3,59.1,60297396.0,41.87194,12.56738
2373,2259,1200,60.0,True,True,-220960800.0,1963.0,1.0,1.0,125.08,2.9,19910000000000,50.6,100.2,77.0,9.4,59.2,1397715000.0,35.86166,104.195397
